2021-05-12 12:11:52,874 [  49665]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index org.jetbrains.kotlin.idea.stubindex.KotlinFileFacadeClassByPackageIndex will be built. 
2021-05-12 12:11:52,883 [  49674]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index org.jetbrains.kotlin.idea.stubindex.KotlinFileFacadeShortNameIndex will be built. 
2021-05-12 12:11:53,039 [  49830]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index org.jetbrains.kotlin.idea.stubindex.KotlinMultifileClassPartIndex will be built. 
2021-05-12 12:11:53,059 [  49850]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index org.jetbrains.kotlin.idea.stubindex.KotlinScriptFqnIndex will be built. 
2021-05-12 12:11:53,066 [  49857]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index org.jetbrains.kotlin.idea.stubindex.KotlinTypeAliasByExpansionShortNameIndex will be built. 
2021-05-12 12:11:53,075 [  49866]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index org.jetbrains.kotlin.idea.stubindex.KotlinOverridableInternalMembersShortNameIndex will be built. 
2021-05-12 12:11:53,188 [  49979]   INFO - exImpl$StubIndexInitialization - Initialization done:847 
2021-05-12 12:11:54,327 [  51118]   INFO - .openapi.application.Preloader - com.intellij.ide.ui.search.SearchableOptionPreloader took 2794 ms 
2021-05-12 12:11:54,930 [  51721]   INFO - .openapi.application.Preloader - com.intellij.codeInsight.completion.CompletionPreloader took 602 ms 
2021-05-12 12:11:54,942 [  51733]   INFO - .openapi.application.Preloader - com.intellij.ide.actions.GotoClassPresentationUpdater took 12 ms 
2021-05-12 12:12:04,455 [  61246]   INFO - ellij.project.impl.ProjectImpl - 20 project components initialized in 530 ms 
2021-05-12 12:12:37,960 [  94751]   WARN - precated.InstallComponentsPath - Observed package id 'platform-tools' in inconsistent location 'C:\Users\Jitendra\AppData\Local\Android\Sdk\.temp\PackageOperation05' (Expected 'C:\Users\Jitendra\AppData\Local\Android\Sdk\platform-tools') 
2021-05-12 12:12:38,275 [  95066]   INFO - s.RepoProgressIndicatorAdapter - File C:\Users\Jitendra\.android\repositories.cfg could not be loaded. 
2021-05-12 12:12:38,276 [  95067]   INFO - s.RepoProgressIndicatorAdapter - Downloading https://dl.google.com/android/repository/addons_list-3.xml 
2021-05-12 12:12:39,098 [  95889]   INFO - s.RepoProgressIndicatorAdapter - Downloading https://dl.google.com/android/repository/sys-img/android-automotive/sys-img2-1.xml 
2021-05-12 12:12:39,103 [  95894]   INFO - s.RepoProgressIndicatorAdapter - Downloading https://dl.google.com/android/repository/sys-img/android/sys-img2-1.xml 
2021-05-12 12:12:39,103 [  95894]   INFO - s.RepoProgressIndicatorAdapter - Downloading https://dl.google.com/android/repository/addon2-1.xml 
2021-05-12 12:12:39,108 [  95899]   INFO - s.RepoProgressIndicatorAdapter - Downloading https://dl.google.com/android/repository/repository2-1.xml 
2021-05-12 12:12:39,109 [  95900]   INFO - s.RepoProgressIndicatorAdapter - Downloading https://dl.google.com/android/repository/sys-img/android-wear-cn/sys-img2-1.xml 
2021-05-12 12:12:39,113 [  95904]   INFO - s.RepoProgressIndicatorAdapter - Downloading https://dl.google.com/android/repository/extras/intel/addon2-1.xml 
2021-05-12 12:12:39,114 [  95905]   INFO - s.RepoProgressIndicatorAdapter - Downloading https://dl.google.com/android/repository/sys-img/android-wear/sys-img2-1.xml 
2021-05-12 12:12:39,117 [  95908]   INFO - s.RepoProgressIndicatorAdapter - Downloading https://dl.google.com/android/repository/glass/addon2-1.xml 
2021-05-12 12:12:39,117 [  95908]   INFO - s.RepoProgressIndicatorAdapter - Downloading https://dl.google.com/android/repository/sys-img/google_apis/sys-img2-1.xml 
2021-05-12 12:12:39,117 [  95908]   INFO - s.RepoProgressIndicatorAdapter - Downloading https://dl.google.com/android/repository/sys-img/google_apis_playstore/sys-img2-1.xml 
2021-05-12 12:12:39,119 [  95910]   INFO - s.RepoProgressIndicatorAdapter - Downloading https://dl.google.com/android/repository/sys-img/android-tv/sys-img2-1.xml 
2021-05-12 12:12:39,120 [  95911]   INFO - s.RepoProgressIndicatorAdapter - Downloading https://dl.google.com/android/repository/sys-img/google-tv/sys-img2-1.xml 
2021-05-12 12:12:41,283 [  98074]   WARN - vdmanager.AvdManagerConnection - No Android SDK Found 
2021-05-12 12:19:29,665 [ 506456]   WARN - ess.util.ProgressIndicatorBase - This progress indicator is indeterminate, this may lead to visual inconsistency. Please call setIndeterminate(false) before you start progress.
com.intellij.util.download.impl.FileDownloaderImpl$ConcurrentTasksProgressManager.updateFraction(FileDownloaderImpl.java:339) 
2021-05-12 12:20:54,005 [ 590796]   INFO - ellij.project.impl.ProjectImpl - 164 project components initialized in 1558 ms 
2021-05-12 12:20:54,005 [ 590796]   INFO - le.impl.ModuleManagerComponent - 0 module(s) loaded in 0 ms 
2021-05-12 12:20:54,296 [ 591087]   INFO - util.EmbeddedDistributionPaths - Looking for embedded Maven repo at 'C:\Users\Jitendra\.gradle\caches\modules-2\files-2.1\com.jetbrains.intellij.idea\ideaIC\2019.1.3\prebuilts\tools\common\offline-m2' 
2021-05-12 12:20:54,298 [ 591089]   INFO - ugin.AndroidPluginGeneration$1 - 'gradle' plugin missing from the offline Maven repo, will use default 3.1.0 
